user_id,gender,location,user_watch_history,preferred_genre,preferred_country
U004616,Female,United States,"[""jinxed at first"", ""sisyphus: the myth"", ""because this is my first life"", ""angel's last mission: love""]",Romance,South Korea
U004617,Female,United States,"[""gu family book"", ""flower boy ramen shop"", ""hospital playlist season 2"", ""woo ri the virgin"", ""strong woman do bong soon"", ""shut up: flower boy band"", ""sweet stranger and me"", ""true ending""]",Comedy,South Korea
U004618,Female,Brazil,"[""devil beside you"", ""the promise of chang\u2019an"", ""natsu no koi wa nijiiro ni kagayaku"", ""it's not that i can't marry, but i don't want to"", ""while you were sleeping"", ""my name"", ""be my princess"", ""scarlet heart"", ""thumping spike"", ""black"", ""oh my lord"", ""love in the air: special episode"", ""queen for seven days"", ""sponsor"", ""how to hate you"", ""hotel king"", ""our beloved summer"", ""stand by me"", ""my princess"", ""kinou nani tabeta? sp""]",Romance,South Korea
U004619,Male,United States,"[""endless love-1"", ""good-bye, mr. black"", ""lawless lawyer"", ""extraordinary attorney woo""]",Youth,South Korea
U004620,Female,Netherlands,"[""the school nurse files"", ""let's eat"", ""be loved in house: i do"", ""top star yoo baek"", ""mars"", ""itaewon class"", ""vincenzo""]",Drama,South Korea
U004621,Female,Italy,"[""mermaid prince-1"", ""man to man""]",Drama,South Korea
U004622,Female,Japan,"[""chains of heart"", ""miss hammurabi"", ""semantic error"", ""jinxed at first"", ""queen in hyun's man"", ""my sassy girl""]",Music,South Korea
U004623,Female,Greece,"[""doctor stranger"", ""rooftop prince"", ""the princess's man"", ""romance is a bonus book"", ""nine: nine times time travel"", ""pride and prejudice"", ""views of love: grey rainbow""]",Romance,Japan
U004624,Prefer not to say,Germany,"[""hot girl"", ""run on"", ""just between lovers"", ""nagareboshi"", ""dr. romantic season 2"", ""fluttering warning""]",Life,South Korea
U004625,Female,United Kingdom,"[""move to heaven"", ""49 days"", ""douluo continent"", ""good doctor"", ""while you were sleeping"", ""when the camellia blooms"", ""cunning single lady"", ""oh! boarding house"", ""mouse: the predator"", ""strong woman do bong soon"", ""hidden identity"", ""page turner"", ""the new employee"", ""doom at your service"", ""if you wish upon me"", ""rookie historian goo hae ryung"", ""the k2"", ""my id is gangnam beauty"", ""woo ri the virgin""]",Sci-Fi,South Korea
U004626,Female,Canada,"[""nevertheless,"", ""love sick"", ""i stories"", ""chicago typewriter"", ""the silent sea"", ""who are you"", ""my love from the star"", ""nobleman ryu's wedding"", ""intense love""]",Youth,South Korea
U004627,Male,United States,"[""the golden spoon"", ""38 task force"", ""the king's affection"", ""the untamed"", ""the legend of the blue sea"", ""dream high""]",Drama,China
U004628,Female,Netherlands,"[""dali and the cocky prince"", ""twenty-twenty"", ""boss & me"", ""w"", ""prison playbook"", ""flower of the queen"", ""semantic error"", ""kiss goblin""]",Business,South Korea
U004629,Male,United States,"[""365: repeat the year"", ""start-up"", ""extraordinary you"", ""love alarm""]",Drama,South Korea
U004630,Female,United States,"[""the k2"", ""my mister""]",Drama,South Korea
U004631,Female,Philippines,"[""bossam: steal the fate"", ""dream high"", ""the bride of habaek"", ""the heirs"", ""while you were sleeping""]",Drama,South Korea
U004632,Female,China,"[""kill me, heal me"", ""hello monster"", ""a love so beautiful-1"", ""wulin heroes"", ""return"", ""goblin"", ""love o2o"", ""introverted boss"", ""tale of the nine-tailed"", ""my mister"", ""love with flaws"", ""xx"", ""pinocchio""]",Comedy,South Korea
U004633,Female,Argentina,"[""my girlfriend is an alien"", ""dr. romantic season 2"", ""prison playbook"", ""manner of death"", ""heartstrings"", ""extraordinary attorney woo"", ""padam padam"", ""hellbound"", ""ho goo's love"", ""yonder"", ""while you were sleeping"", ""the girl who sees scents"", ""kimi no koto dake mite itai"", ""never twice"", ""bring it on, ghost"", ""big mouth"", ""the king's affection"", ""the heirs"", ""the red sleeve""]",Life,South Korea
U004634,Female,India,"[""mouse: the theatrical cut"", ""mother"", ""heart to heart"", ""like in the movies"", ""weightlifting fairy kim bok joo"", ""w"", ""love between fairy and devil"", ""kou kou kyoushi 2003"", ""sotus"", ""time slip dr. jin""]",Romance,South Korea
U004635,Female,Italy,"[""east of eden"", ""lucky romance"", ""cheese in the trap""]",Drama,China
U004636,Female,India,"[""find me in your memory"", ""the nokdu flower"", ""yg future strategy office"", ""soundtrack #1"", ""the master's sun"", ""work later, drink now season 2"", ""splash splash love"", ""bloody monday"", ""sweet dreams""]",Crime,South Korea
U004637,Male,Turkey,"[""be melodramatic"", ""my dream""]",Fantasy,South Korea
U004638,Female,United States,"[""alchemy of souls"", ""rooftop prince"", ""don't say no"", ""the legend of the blue sea"", ""jin 2"", ""last cinderella"", ""love at night"", ""the tale of nokdu"", ""who are you: school 2015""]",Drama,South Korea
U004639,Female,Philippines,"[""strong woman do bong soon"", ""blueming"", ""while you were sleeping"", ""my beautiful bride"", ""iljimae"", ""sweet home"", ""never let me go"", ""queen: love and war"", ""goblin"", ""seventeen"", ""snow white"", ""the thousandth man"", ""kaitou yamaneko"", ""restart(ed)"", ""record of youth"", ""you raise me up"", ""missing noir m"", ""it's okay, that's love"", ""it's beautiful now"", ""individual circumstances""]",Action,South Korea
U004640,Female,Sweden,"[""king2hearts"", ""splash splash love"", ""healer""]",Melodrama,South Korea
U004641,Female,Australia,"[""arthdal chronicles part 3: the prelude to all legends"", ""kahogo no kahoko""]",Romance,Japan
U004642,Female,Singapore,"[""i'm sorry, i love you"", ""goong"", ""bara no nai hanaya"", ""the k2"", ""the producers"", ""growing season""]",Romance,South Korea
U004643,Female,Philippines,"[""fated to love you"", ""search""]",Medical,South Korea
U004644,Female,United States,"[""falsify"", ""chains of heart""]",Mystery,Japan
U004645,Female,United Kingdom,"[""about time"", ""i cannot hug you"", ""hit the top"", ""falling for do jeon"", ""uncontrollably fond"", ""doom at your service"", ""tempted"", ""kokdu: season of deity"", ""blueming"", ""my secret romance"", ""divorce lawyer in love"", ""the heavenly idol"", ""descendants of the sun"", ""missing: the other side"", ""you're my sky"", ""blind"", ""they kiss again"", ""hospital playlist season 2"", ""rookie cops"", ""flower boy ramen shop""]",Action,South Korea
U004646,Female,Singapore,"[""the journey of flower"", ""one and another him"", ""always have, always will"", ""don't say no""]",Political,China
U004647,Female,Canada,"[""the three musketeers"", ""noble, my love"", ""fujoshi, ukkari gei ni kokuru"", ""iris"", ""day breaker"", ""night watchman's journal"", ""strawberry night saga""]",Action,Japan
U004648,Female,United States,"[""nevertheless,"", ""it's okay to not be okay"", ""cheer up"", ""baek hee has returned"", ""ex-girlfriend club"", ""madame antoine"", ""snowdrop"", ""tomorrow with you"", ""'cause you're my boy""]",Romance,China
U004649,Female,Brazil,"[""a boss and a babe"", ""to the beautiful you"", ""sotus s"", ""midnight museum"", ""the empire""]",Melodrama,Thailand
U004650,Non-binary,France,"[""dream high season 2""]",Business,South Korea
U004651,Female,Croatia,"[""hi bye, mama!"", ""my holo love"", ""cherry blossoms after winter"", ""we best love: fighting mr. 2nd"", ""the imperial coroner"", ""falling into your smile"", ""hotaru no hikari""]",Drama,China
U004652,Female,Portugal,"[""mask"", ""final cut""]",Thriller,Japan
U004653,Female,United States,"[""reset"", ""strong woman do bong soon"", ""lucky's first love"", ""triad princess"", ""easy fortune happy life"", ""joy of life""]",Action,China
U004654,Female,United States,"[""eulachacha waikiki season 2"", ""hospital playlist""]",Romance,Thailand
U004655,Female,Australia,"[""cheese in the trap""]",Drama,Japan
U004656,Female,India,"[""weightlifting fairy kim bok joo"", ""happiness"", ""pretty li hui zhen"", ""color rush"", ""blue birthday"", ""into the ring"", ""you are my spring""]",Horror,South Korea
U004657,Male,India,"[""youth of may"", ""run on"", ""doom at your service"", ""alchemy of souls"", ""my secret romance"", ""the law cafe"", ""vampire flower"", ""scams"", ""i picked up a star on the road"", ""to be a brave one"", ""persona"", ""kingdom season 2"", ""no boundary"", ""be melodramatic"", ""oh my ladylord"", ""aishiteiru to ittekure"", ""the greatest love"", ""warrior baek dong soo"", ""bad guys"", ""100 days my prince""]",Drama,South Korea
U004658,Female,Australia,"[""my id is gangnam beauty"", ""kei\u00d7yaku: abunai aibou"", ""not me""]",Mystery,South Korea
U004659,Female,United States,"[""healer""]",Historical,South Korea
U004660,Female,Greece,"[""true beauty"", ""go go squid!"", ""one more time"", ""38 task force"", ""love like the galaxy: part 2"", ""while you were sleeping"", ""my id is gangnam beauty"", ""ho goo's love"", ""oh my ladylord"", ""kurokouchi""]",Romance,South Korea
U004661,Female,France,"[""cambrian period"", ""the effect"", ""tharntype season 2: 7 years of love"", ""gold panning"", ""go ahead"", ""moon lovers: scarlet heart ryeo"", ""strong woman do bong soon"", ""doctor stranger""]",Drama,South Korea
U004662,Female,India,"[""extraordinary attorney woo"", ""the liar and his lover"", ""the third charm"", ""itaewon class"", ""the emperor: owner of the mask"", ""love of thousand years""]",Comedy,South Korea
U004663,Female,Germany,"[""love is deep"", ""school 2017"", ""bartender"", ""my unicorn girl"", ""itazura na kiss: love in tokyo"", ""reply 1994"", ""the killer is also romantic"", ""gto: autumn demon rampage special"", ""criminal minds""]",Comedy,Japan
U004664,Female,United States,"[""she was pretty"", ""the long ballad"", ""queen of the ring"", ""my secret romance"", ""a river runs through it"", ""kimi no hana ni naru"", ""love o2o"", ""hotel del luna"", ""angel's last mission: love"", ""the school nurse files"", ""ruyi's royal love in the palace"", ""my girlfriend is an alien"", ""the blue whisper: part 2"", ""forget you remember love"", ""sotus"", ""fish upon the sky"", ""galileo season 2""]",Comedy,China
U004665,Female,Indonesia,"[""shining inheritance"", ""justice"", ""romance is a bonus book"", ""love o2o""]",Drama,South Korea
U004666,Female,Pakistan,"[""the bride of habaek""]",Comedy,China
U004667,Female,Norway,"[""legend of awakening"", ""you are my destiny-1"", ""love designer"", ""love me if you dare"", ""mr. queen"", ""addicted heroin""]",Crime,China
U004668,Female,United States,"[""bad thief, good thief"", ""because this is my first life"", ""lie to me"", ""school 2017"", ""protect the boss""]",Fantasy,South Korea
U004669,Female,Australia,"[""while you were sleeping"", ""catch up my prince"", ""twenty-five twenty-one""]",Fantasy,Thailand
U004670,Female,Greece,"[""3 will be free"", ""alice"", ""link: eat, love, kill"", ""kyou wa kaisha yasumimasu"", ""he she it""]",Fantasy,Thailand
U004671,Female,United States,"[""jao sao jum yorm"", ""law school"", ""kiss"", ""welcome 2 life"", ""ameiro paradox""]",Law,Thailand
U004672,Male,United States,"[""my father is strange"", ""high class"", ""familiar wife"", ""bad buddy - behind the scenes"", ""kingdom season 2"", ""the family is coming"", ""the long ballad""]",Action,South Korea
U004673,Female,United States,"[""hidarime tantei eye-1"", ""flower crew: joseon marriage agency"", ""what's wrong with secretary kim"", ""our beloved summer"", ""dear my name"", ""kill me, heal me"", ""find yourself"", ""love returns"", ""so i married an anti-fan"", ""city hunter"", ""xx"", ""my sassy girl"", ""caf\u00e9 minamdang"", ""heroes"", ""doom at your service"", ""goblin""]",Supernatural,South Korea
U004674,Female,United States,"[""mr. back"", ""out with a bang"", ""the day of becoming you"", ""a journey to meet love""]",Family,China
U004675,Female,United States,"[""love and redemption"", ""good doctor"", ""why r u?"", ""my love from the star"", ""my bromance 2: 5 years later""]",Drama,South Korea
U004676,Female,India,"[""prosecutor princess"", ""surplus princess"", ""because this is my first life"", ""good bye, my princess"", ""oh! boarding house"", ""tell me what you saw"", ""v.i.p"", ""boys over flowers"", ""hospital playlist"", ""miracle that we met"", ""vagabond"", ""the heirs"", ""where your eyes linger"", ""our blues"", ""prison playbook"", ""the guest"", ""love at night"", ""7 first kisses"", ""suspicious partner"", ""kill it""]",Sports,South Korea
U004677,Male,Malaysia,"[""kimi wa petto-1""]",Drama,South Korea
U004678,Female,United States,"[""drama special series season 3: adolescence medley"", ""the glory"", ""i am your king 2"", ""pinocchio"", ""attic cat"", ""nighttime"", ""flower of evil"", ""day breaker"", ""tale of the nine-tailed""]",Thriller,Thailand
U004679,Female,India,"[""tale of the nine tailed: an unfinished story"", ""mirror of the witch"", ""hospital playlist season 2"", ""doom at your service"", ""meteor garden"", ""the glory"", ""age of youth"", ""here's my plan"", ""unknown woman"", ""descendants of the sun""]",Melodrama,South Korea
U004680,Male,United States,"[""gokushufudo"", ""zombie detective""]",Romance,South Korea
U004681,Female,United States,"[""city hunter"", ""kairos""]",Drama,South Korea
U004682,Female,United States,"[""medical examiner dr. qin: the survivor"", ""doctor john"", ""the producers""]",Romance,South Korea
U004683,Prefer not to say,United States,"[""mr. queen"", ""here's my plan"", ""legally romance"", ""w"", ""fights break sphere"", ""d-day"", ""where stars land"", ""a love so beautiful-1"", ""the witch store"", ""somehow 18""]",Fantasy,China
U004684,Female,Germany,"[""still 2gether"", ""the fabulous"", ""story of yanxi palace"", ""they kiss again"", ""definitely not today"", ""water boyy"", ""30-sai made dotei da to mahotsukai ni nareru rashii"", ""kieta hatsukoi"", ""find me in your memory"", ""sotus s"", ""kiss me"", ""3 will be free"", ""happy ending romance"", ""senior secret love: bake me love"", ""cunning single lady""]",Life,Thailand
U004685,Female,United States,"[""where stars land"", ""romance is a bonus book""]",Melodrama,Thailand
U004686,Female,United States,"[""coffee prince"", ""the guilty secret"", ""love rain"", ""unchained love"", ""shadow beauty""]",Comedy,South Korea
