user_id,signup_date,first_session_date,device_type,country_tier,referral_source,num_sessions_30d,total_time_min_30d,projects_created_30d,exports_30d,collaborators_invited_30d,support_tickets_30d,used_premium_feature_preview,ai_assistant_sessions_30d,subscribed
V80192,2024-06-01,2024-06-02,desktop,tier_1,social,7,190,0,1,2,0,1,2,1
V51076,2024-04-19,2024-04-22,tablet,tier_3,paid_ad,6,116,1,0,1,1,1,3,1
V46824,2024-03-25,2024-03-26,tablet,tier_1,organic,5,137,3,0,2,2,0,1,0
V49333,2024-06-08,2024-06-09,desktop,tier_2,social,7,202,1,1,3,3,0,4,1
V64219,2024-01-05,2024-01-06,mobile,tier_1,paid_ad,8,88,3,2,5,2,0,2,0
V22683,2024-01-16,2024-01-17,desktop,tier_1,social,17,261,0,1,0,0,1,1,0
V62785,2024-06-28,2024-06-28,desktop,tier_2,referral,12,304,1,1,2,0,0,1,0
V49764,2024-03-28,2024-04-03,tablet,tier_1,social,11,172,0,1,2,0,0,3,0
V32704,2024-05-02,2024-05-04,desktop,tier_2,paid_ad,5,170,5,2,0,3,0,6,1
V31658,2024-01-31,2024-02-01,desktop,tier_1,paid_ad,30,568,3,1,1,1,0,13,0
V75563,2024-01-07,2024-01-07,desktop,tier_2,organic,13,350,3,3,2,0,0,4,0
V97922,2024-06-04,2024-06-05,mobile,tier_3,organic,10,215,3,2,2,1,0,6,0
V72644,2024-03-05,2024-03-12,desktop,tier_2,social,4,84,5,1,3,0,0,2,0
V90749,2024-04-07,2024-04-08,desktop,tier_1,paid_ad,9,292,0,1,0,2,0,10,0
V55387,2024-01-24,2024-02-23,desktop,tier_2,organic,2,5,3,4,0,5,0,2,0
V74002,2024-06-06,2024-06-08,tablet,tier_2,social,19,336,0,0,0,0,0,1,0
V46648,2024-02-12,2024-02-16,tablet,tier_3,social,5,54,2,1,2,4,1,11,1
V94897,2024-06-06,2024-06-06,mobile,tier_3,referral,21,677,6,0,1,0,1,3,1
V61907,2024-01-01,2024-01-02,tablet,tier_3,paid_ad,10,238,0,2,3,1,0,4,0
V30323,2024-04-04,2024-04-06,desktop,tier_2,referral,2,43,6,0,2,0,1,1,0
V21730,2024-01-12,2024-01-12,desktop,tier_1,social,22,676,0,3,4,1,0,3,0
V78314,2024-02-10,2024-02-17,tablet,tier_1,organic,2,71,3,5,1,0,1,2,1
V52991,2024-02-21,2024-02-26,tablet,tier_2,organic,3,66,0,1,10,0,0,6,0
V47508,2024-03-21,2024-03-21,desktop,tier_3,referral,1,5,1,1,0,0,0,0,0
V83636,2024-05-21,2024-05-24,tablet,tier_1,organic,1,5,0,0,4,0,0,3,0
V30311,2024-02-29,2024-03-03,desktop,tier_1,social,15,208,1,3,1,0,1,1,0
V55651,2024-02-18,2024-03-03,desktop,tier_1,organic,14,218,6,1,1,1,1,3,1
V32516,2024-04-24,2024-04-25,desktop,tier_2,organic,13,401,1,0,0,1,0,0,1
V11895,2024-04-19,2024-04-20,tablet,tier_3,organic,10,144,0,7,0,0,0,3,0
V80314,2024-01-30,2024-02-02,desktop,tier_3,organic,7,142,0,0,10,1,0,1,0
V52238,2024-06-14,2024-06-16,desktop,tier_1,social,16,280,1,0,4,1,0,5,0
V71553,2024-06-13,2024-06-19,desktop,tier_2,organic,7,193,4,0,0,1,0,2,0
V19622,2024-06-04,2024-06-05,mobile,tier_2,social,10,280,1,1,1,2,0,1,0
V62464,2024-05-05,2024-05-05,desktop,tier_2,paid_ad,7,120,0,2,0,0,0,3,0
V37679,2024-03-04,2024-03-09,tablet,tier_2,organic,1,13,1,0,2,0,0,5,0
V30747,2024-06-12,2024-06-16,tablet,tier_1,organic,11,360,4,1,6,0,1,6,0
V83419,2024-06-14,2024-06-15,desktop,tier_3,social,20,332,4,0,0,0,0,0,0
V43803,2024-06-24,2024-06-27,desktop,tier_2,organic,14,311,5,2,0,0,0,5,0
V34071,2024-03-20,2024-03-20,tablet,tier_1,social,2,73,0,0,1,3,0,1,1
V54252,2024-01-21,2024-01-26,desktop,tier_3,paid_ad,7,83,1,5,0,0,0,3,0
V43653,2024-02-24,2024-02-25,desktop,tier_1,referral,3,97,3,2,6,0,1,4,1
V46030,2024-04-24,2024-04-28,desktop,tier_1,organic,13,156,1,0,2,0,0,9,0
V35345,2024-05-21,2024-05-21,desktop,tier_1,organic,5,158,5,0,3,0,0,2,0
V89352,2024-01-10,2024-01-12,desktop,tier_3,referral,1,46,2,1,8,2,0,1,0
V88000,2024-01-12,2024-01-15,desktop,tier_1,social,4,102,1,3,2,1,0,2,0
V86853,2024-01-28,2024-02-03,desktop,tier_1,organic,7,111,5,2,0,0,1,2,0
V54950,2024-05-18,2024-05-19,desktop,tier_2,social,8,277,1,3,0,0,0,4,0
V70800,2024-01-30,2024-02-03,tablet,tier_3,social,5,42,0,2,1,3,0,3,0
V60814,2024-06-29,2024-07-03,desktop,tier_1,organic,4,90,0,1,1,0,0,3,0
V70073,2024-05-14,2024-05-14,desktop,tier_1,paid_ad,11,163,0,1,6,0,0,0,0
V40934,2024-01-18,2024-02-01,mobile,tier_3,social,9,270,0,1,2,0,0,5,0
V67966,2024-01-13,2024-01-15,desktop,tier_1,organic,13,388,0,0,1,2,0,2,1
V36593,2024-06-06,2024-06-13,desktop,tier_3,organic,6,128,6,3,0,0,0,13,1
V47761,2024-06-20,2024-06-27,desktop,tier_2,social,6,69,3,1,5,0,1,3,0
V22681,2024-01-08,2024-01-08,tablet,tier_1,organic,7,51,0,1,1,0,0,3,0
V67139,2024-02-09,2024-02-10,desktop,tier_1,organic,10,90,1,3,1,1,0,10,0
V76075,2024-03-16,2024-03-17,desktop,tier_1,paid_ad,12,185,3,4,2,1,0,2,1
V61807,2024-06-17,2024-06-24,desktop,tier_1,social,2,43,5,0,10,0,0,2,0
V52123,2024-01-25,2024-01-25,desktop,tier_1,organic,10,213,0,4,1,0,0,7,0
V73416,2024-05-23,2024-05-30,desktop,tier_3,organic,6,132,6,0,0,0,0,2,0
V19711,2024-02-01,2024-02-08,tablet,tier_1,paid_ad,20,359,2,1,0,0,0,4,0
V46549,2024-03-04,2024-03-18,desktop,tier_1,paid_ad,4,120,0,3,1,2,0,0,1
V46161,2024-05-21,2024-05-23,desktop,tier_2,organic,6,167,3,0,6,0,1,2,0
V83900,2024-04-17,2024-04-27,mobile,tier_1,social,18,248,2,2,1,0,0,0,0
V64434,2024-03-16,2024-03-18,desktop,tier_2,organic,5,94,5,1,0,0,0,4,0
V66006,2024-01-18,2024-01-23,desktop,tier_1,social,6,160,5,3,1,2,0,12,0
V50577,2024-04-27,2024-04-30,desktop,tier_2,organic,5,75,2,2,1,0,0,8,1
V37958,2024-01-23,2024-01-29,desktop,tier_1,organic,6,196,5,0,0,3,1,1,1
V90562,2024-01-15,2024-01-16,desktop,tier_3,paid_ad,4,77,0,0,2,2,0,4,0
V75273,2024-04-26,2024-04-29,desktop,tier_3,organic,5,111,5,3,0,3,1,2,0
V22805,2024-04-27,2024-05-01,desktop,tier_1,social,19,460,1,2,2,0,0,1,0
V95510,2024-05-12,2024-05-17,mobile,tier_3,paid_ad,1,20,1,1,0,2,0,2,0
V87839,2024-03-27,2024-03-27,desktop,tier_2,social,10,286,3,0,2,1,1,2,1
V95296,2024-06-06,2024-06-16,tablet,tier_1,referral,17,313,1,0,5,0,1,3,0
V46677,2024-05-10,2024-05-11,desktop,tier_2,social,6,151,6,1,0,0,0,6,0
V27264,2024-06-04,2024-06-08,desktop,tier_1,paid_ad,25,839,2,2,2,0,1,3,1
V37181,2024-02-15,2024-02-15,desktop,tier_1,organic,15,279,1,3,4,5,0,4,1
V35660,2024-02-14,2024-02-15,tablet,tier_2,referral,7,123,0,5,1,0,1,6,1
V32760,2024-01-15,2024-01-20,tablet,tier_2,organic,9,237,6,0,2,5,0,0,0
V39248,2024-01-04,2024-01-07,desktop,tier_3,referral,11,170,0,0,4,0,1,1,0
V22372,2024-04-29,2024-04-30,desktop,tier_1,organic,11,332,0,0,3,0,1,6,1
V33282,2024-04-18,2024-04-23,desktop,tier_2,social,7,179,3,5,6,0,0,5,1
V98500,2024-05-06,2024-05-06,tablet,tier_3,paid_ad,12,152,4,2,0,0,0,4,0
V60534,2024-03-17,2024-03-19,tablet,tier_3,social,1,51,3,1,5,2,0,9,0
V62316,2024-01-20,2024-01-22,mobile,tier_2,referral,13,218,0,0,4,3,0,4,0
V53026,2024-01-08,2024-01-10,desktop,tier_1,organic,9,276,0,3,0,0,0,2,0
V24053,2024-06-05,2024-06-26,desktop,tier_1,social,22,315,11,2,0,0,0,2,0
V32097,2024-04-28,2024-04-29,mobile,tier_1,referral,1,5,2,0,3,0,0,11,0
V30393,2024-01-28,2024-01-29,desktop,tier_1,organic,4,89,0,1,4,1,1,9,0
V86522,2024-05-05,2024-05-08,desktop,tier_3,organic,9,239,3,1,0,0,1,4,0
V30531,2024-05-18,2024-05-20,mobile,tier_1,referral,5,166,4,2,0,3,0,1,0
V62263,2024-01-29,2024-02-19,desktop,tier_2,social,7,251,1,1,6,1,0,5,0
V33732,2024-04-01,2024-04-11,desktop,tier_1,paid_ad,7,142,2,2,2,0,0,4,0
V52594,2024-03-22,2024-04-01,desktop,tier_1,referral,13,238,1,0,1,1,0,4,0
V55695,2024-03-04,2024-03-04,tablet,tier_1,organic,6,72,3,2,0,0,0,1,0
V54537,2024-01-07,2024-01-07,tablet,tier_2,referral,5,165,4,1,5,1,0,3,0
V23516,2024-05-03,2024-05-07,desktop,tier_2,referral,12,257,8,2,0,0,1,4,0
V66818,2024-05-11,2024-05-18,desktop,tier_1,paid_ad,11,370,3,3,1,1,0,8,0
V64708,2024-06-06,2024-06-06,desktop,tier_1,social,1,5,9,7,0,0,0,1,0
V50569,2024-05-21,2024-05-23,desktop,tier_1,referral,8,283,1,2,5,0,1,13,1
V15469,2024-05-29,2024-06-01,desktop,tier_2,referral,6,140,1,0,0,0,0,0,0
V32647,2024-02-07,2024-02-09,tablet,tier_1,paid_ad,10,291,3,2,1,0,1,2,0
V62422,2024-03-31,2024-04-21,desktop,tier_3,paid_ad,19,411,1,4,2,0,1,13,0
V53351,2024-01-21,2024-01-27,desktop,tier_2,referral,7,130,3,2,0,0,1,1,0
V66617,2024-06-23,2024-06-29,desktop,tier_2,organic,8,124,1,2,0,0,0,1,0
V81460,2024-02-22,2024-02-23,desktop,tier_3,social,5,131,5,0,1,0,1,0,0
V18192,2024-03-13,2024-03-16,mobile,tier_1,organic,6,148,3,1,0,0,0,2,0
V85292,2024-03-08,2024-03-15,mobile,tier_1,organic,9,203,2,1,0,1,0,2,0
V62080,2024-02-14,2024-02-24,tablet,tier_2,social,5,71,5,2,4,1,0,3,0
V21953,2024-06-07,2024-06-10,mobile,tier_1,paid_ad,7,176,1,6,3,0,0,2,1
V18740,2024-03-11,2024-03-13,mobile,tier_2,organic,3,105,5,2,0,2,0,1,0
V50774,2024-03-26,2024-03-26,mobile,tier_3,paid_ad,10,120,2,1,4,0,0,4,1
V17939,2024-02-02,2024-02-02,mobile,tier_3,social,7,74,4,0,1,0,0,1,0
V61527,2024-03-11,2024-03-11,tablet,tier_3,referral,12,171,6,8,0,0,0,2,0
V59681,2024-03-05,2024-03-05,mobile,tier_1,organic,9,284,0,2,3,0,0,5,1
V26696,2024-06-19,2024-06-21,desktop,tier_2,referral,9,177,1,2,1,0,1,3,0
V74947,2024-04-03,2024-04-10,desktop,tier_1,paid_ad,7,98,1,2,1,0,0,3,0
V41794,2024-03-17,2024-03-18,mobile,tier_1,organic,15,380,1,0,1,1,0,2,0
V87540,2024-04-29,2024-04-29,tablet,tier_2,social,12,348,0,1,0,0,1,7,0
V85927,2024-05-16,2024-05-17,desktop,tier_3,paid_ad,10,331,4,0,6,0,1,0,1
V99292,2024-02-22,2024-02-24,mobile,tier_2,organic,10,262,1,0,0,0,0,0,0
V77245,2024-03-07,2024-03-07,desktop,tier_3,social,7,224,2,3,1,0,0,4,0
V13912,2024-01-07,2024-01-08,desktop,tier_2,organic,10,246,1,3,0,1,0,4,0
V62654,2024-06-29,2024-07-01,tablet,tier_1,organic,6,140,1,5,0,2,0,2,0
V27743,2024-04-30,2024-05-01,desktop,tier_3,organic,6,147,1,1,3,2,1,2,0
V78069,2024-02-03,2024-02-08,desktop,tier_1,organic,7,244,4,1,1,1,0,3,0
V21496,2024-02-21,2024-02-22,tablet,tier_1,social,12,355,1,0,1,0,1,2,1
V29743,2024-04-16,2024-04-30,mobile,tier_2,social,7,185,0,2,0,4,0,1,0
V21525,2024-05-06,2024-05-09,desktop,tier_3,referral,9,259,0,1,0,0,1,6,1
V79170,2024-06-02,2024-06-02,desktop,tier_2,organic,14,261,4,0,8,0,1,4,1
V40836,2024-04-01,2024-04-04,tablet,tier_2,paid_ad,8,223,0,6,0,0,0,1,0
V96022,2024-04-09,2024-04-10,desktop,tier_3,paid_ad,10,217,1,0,0,1,0,2,0
V70477,2024-05-20,2024-05-20,desktop,tier_3,paid_ad,14,333,0,0,2,0,0,4,0
V30382,2024-05-27,2024-05-28,tablet,tier_2,organic,18,381,5,0,0,2,0,0,0
V77139,2024-04-13,2024-04-13,tablet,tier_1,paid_ad,20,285,0,1,2,1,0,7,0
V66632,2024-05-21,2024-05-21,desktop,tier_1,organic,5,131,4,3,6,0,0,7,0
V36919,2024-01-08,2024-01-08,tablet,tier_3,organic,1,59,0,5,1,1,1,5,1
V82357,2024-05-20,2024-05-22,desktop,tier_2,organic,8,228,0,3,5,0,0,1,0
V67774,2024-03-10,2024-03-12,desktop,tier_2,organic,16,428,1,0,1,0,1,2,1
V32582,2024-02-05,2024-02-07,desktop,tier_1,social,9,145,0,1,0,4,0,0,0
V31797,2024-03-11,2024-03-16,tablet,tier_1,referral,3,115,2,1,1,0,0,12,0
V96411,2024-01-10,2024-01-11,mobile,tier_1,paid_ad,13,196,5,0,4,0,0,2,0
V98685,2024-05-01,2024-05-05,tablet,tier_1,social,11,295,5,5,0,0,0,11,0
V50699,2024-04-20,2024-05-04,desktop,tier_2,organic,5,52,2,1,3,0,0,3,0
V13916,2024-03-07,2024-03-08,desktop,tier_1,social,11,178,6,0,1,0,0,6,1
V41799,2024-03-06,2024-03-20,desktop,tier_3,paid_ad,12,230,5,0,0,4,0,4,0
V26077,2024-02-10,2024-03-02,mobile,tier_2,organic,5,134,3,1,5,1,0,2,0
V41340,2024-06-19,2024-06-21,desktop,tier_2,paid_ad,7,70,4,1,2,1,1,3,1
V54921,2024-02-11,2024-02-11,desktop,tier_2,social,5,81,0,0,3,0,0,1,1
V23613,2024-04-01,2024-04-04,desktop,tier_3,referral,8,235,3,0,6,0,0,2,0
V40750,2024-05-06,2024-05-07,tablet,tier_1,organic,12,239,1,1,0,0,1,4,0
V11399,2024-02-10,2024-02-12,desktop,tier_3,social,1,5,2,4,4,0,1,3,0
V97668,2024-03-24,2024-03-27,tablet,tier_3,referral,8,204,1,1,4,0,0,4,0
V87996,2024-03-17,2024-03-17,desktop,tier_2,organic,11,356,4,5,8,0,1,7,1
V98137,2024-02-19,2024-02-20,desktop,tier_2,paid_ad,8,233,5,0,0,3,0,1,0
V56349,2024-04-20,2024-04-27,desktop,tier_3,social,11,237,1,1,8,0,0,0,0
V87221,2024-05-12,2024-05-13,mobile,tier_2,paid_ad,2,54,2,3,0,0,0,5,0
V97843,2024-02-29,2024-02-29,desktop,tier_1,paid_ad,10,194,2,1,4,0,0,4,0
V25749,2024-02-09,2024-02-12,mobile,tier_3,social,7,215,2,2,4,2,0,3,0
V89588,2024-05-09,2024-05-16,desktop,tier_3,paid_ad,12,349,0,1,1,1,0,4,0
V35303,2024-03-07,2024-03-11,tablet,tier_1,paid_ad,7,133,2,0,4,0,0,4,0
V97467,2024-02-09,2024-02-09,desktop,tier_2,organic,6,149,1,1,2,1,1,1,0
V13773,2024-02-28,2024-03-03,desktop,tier_3,organic,4,130,0,2,10,0,1,5,1
V58998,2024-06-25,2024-06-27,tablet,tier_1,paid_ad,14,191,3,5,1,0,0,11,0
V62874,2024-01-02,2024-01-06,desktop,tier_2,organic,12,174,7,3,6,0,0,10,1
V22417,2024-03-06,2024-03-08,desktop,tier_3,paid_ad,2,5,0,4,1,0,1,8,0
V24888,2024-02-27,2024-02-28,desktop,tier_2,organic,4,77,4,8,0,0,0,1,1
V48644,2024-01-01,2024-01-03,mobile,tier_2,organic,6,168,2,1,3,0,0,3,0
V41908,2024-06-25,2024-06-26,desktop,tier_1,organic,6,90,8,1,2,5,0,0,0
V73015,2024-01-13,2024-01-14,desktop,tier_2,social,8,166,1,1,2,0,0,5,0
V77612,2024-02-23,2024-02-24,desktop,tier_2,social,8,192,1,3,4,1,0,7,0
V99295,2024-02-14,2024-03-06,desktop,tier_2,organic,15,203,3,2,3,3,0,3,0
V29457,2024-02-20,2024-02-21,desktop,tier_1,social,5,75,4,2,3,1,1,6,0
V20289,2024-02-17,2024-02-23,desktop,tier_1,social,8,186,2,2,1,0,0,1,0
V12866,2024-04-20,2024-04-22,desktop,tier_1,organic,3,70,1,2,4,2,0,4,0
V97425,2024-03-13,2024-03-16,desktop,tier_2,paid_ad,8,147,0,0,3,0,0,4,0
V24926,2024-04-15,2024-04-17,tablet,tier_1,social,1,5,2,0,2,0,0,2,0
V13572,2024-05-15,2024-05-18,tablet,tier_1,paid_ad,4,137,3,2,2,0,0,6,0
V64152,2024-03-01,2024-03-08,desktop,tier_1,paid_ad,15,266,2,0,1,0,0,3,0
V25650,2024-06-28,2024-07-02,tablet,tier_2,social,7,65,1,2,1,0,0,1,0
V37184,2024-06-10,2024-06-12,mobile,tier_1,social,6,201,1,5,0,0,0,0,0
V78196,2024-05-09,2024-05-15,desktop,tier_1,referral,11,254,2,0,0,0,0,2,0
V73004,2024-02-05,2024-02-09,desktop,tier_1,paid_ad,16,536,4,0,0,0,1,6,0
V99408,2024-06-12,2024-06-18,mobile,tier_1,organic,16,555,1,0,1,0,1,2,0
V97495,2024-05-02,2024-05-05,desktop,tier_1,organic,1,5,3,1,0,0,0,4,0
V61008,2024-01-14,2024-01-14,desktop,tier_1,organic,4,81,7,3,0,1,1,5,1
V39835,2024-03-25,2024-03-28,desktop,tier_2,social,21,405,2,1,2,0,0,5,0
V65893,2024-04-27,2024-04-29,desktop,tier_1,paid_ad,6,64,4,2,1,0,0,1,0
V96267,2024-06-05,2024-06-08,tablet,tier_1,social,12,169,1,2,1,0,0,1,0
V20099,2024-02-16,2024-02-19,desktop,tier_2,referral,8,89,0,3,0,0,1,3,0
V79766,2024-03-21,2024-03-21,desktop,tier_3,social,16,247,1,0,5,0,1,3,0
V93677,2024-02-28,2024-02-29,mobile,tier_2,organic,14,488,3,0,6,0,0,1,0
V40699,2024-06-08,2024-06-15,desktop,tier_3,referral,3,134,1,1,1,1,0,6,0
V56944,2024-01-26,2024-02-02,desktop,tier_1,organic,13,350,7,1,2,0,0,5,0
V49437,2024-04-07,2024-04-17,tablet,tier_3,social,9,283,1,0,4,0,0,1,0
V43561,2024-03-21,2024-03-21,desktop,tier_1,paid_ad,7,209,6,1,0,4,0,1,0
V39495,2024-05-16,2024-05-16,desktop,tier_3,paid_ad,7,152,5,1,3,0,1,4,0
V54235,2024-01-05,2024-01-07,desktop,tier_1,social,3,19,3,3,3,0,0,4,0
V40186,2024-01-15,2024-01-17,tablet,tier_1,paid_ad,5,64,0,3,1,0,0,1,0
V49638,2024-03-03,2024-03-03,tablet,tier_1,social,22,389,0,5,4,0,1,4,1
V54136,2024-04-28,2024-05-04,mobile,tier_2,organic,6,219,6,6,0,2,1,5,1
V70356,2024-01-31,2024-02-01,tablet,tier_2,social,15,470,1,2,0,0,0,3,1
V78801,2024-03-24,2024-03-30,tablet,tier_1,organic,9,112,0,2,1,0,0,1,0
V88866,2024-05-20,2024-05-20,desktop,tier_1,paid_ad,6,172,1,0,0,0,1,8,0
V75391,2024-06-24,2024-06-25,desktop,tier_1,paid_ad,8,251,3,0,5,0,1,4,0
V69327,2024-05-14,2024-05-24,desktop,tier_2,referral,17,318,0,2,0,0,0,7,0
V36584,2024-01-29,2024-01-31,desktop,tier_3,referral,17,226,3,4,8,0,0,0,0
V62976,2024-06-07,2024-06-07,mobile,tier_1,organic,15,496,1,4,10,1,1,7,1
V20101,2024-01-01,2024-01-05,desktop,tier_2,referral,8,176,4,5,0,0,1,4,0
V33836,2024-02-13,2024-02-20,tablet,tier_2,social,15,265,1,1,1,2,1,6,0
V96638,2024-03-20,2024-03-21,tablet,tier_1,social,15,460,6,1,4,2,0,1,0
V14396,2024-05-24,2024-05-26,desktop,tier_1,social,8,174,7,2,0,1,0,7,0
V96887,2024-02-23,2024-03-04,tablet,tier_3,social,12,163,1,5,3,3,0,6,0
V89320,2024-01-31,2024-02-10,desktop,tier_2,paid_ad,15,268,2,4,1,0,0,3,0
V47012,2024-06-24,2024-07-08,mobile,tier_1,paid_ad,6,113,7,2,6,2,0,3,0
V66615,2024-05-03,2024-05-07,mobile,tier_3,paid_ad,16,171,3,1,5,2,0,9,0
V58955,2024-02-26,2024-03-04,mobile,tier_1,social,13,382,1,5,0,0,0,5,0
V10964,2024-03-20,2024-03-24,tablet,tier_1,paid_ad,11,374,7,1,0,1,0,3,0
V88817,2024-04-24,2024-05-01,desktop,tier_2,paid_ad,7,155,0,3,0,0,0,0,0
V37823,2024-06-21,2024-06-25,mobile,tier_2,organic,8,140,2,3,0,0,0,2,0
V58645,2024-02-19,2024-02-21,tablet,tier_1,social,9,283,0,2,0,1,0,3,0
V68629,2024-01-22,2024-01-29,desktop,tier_3,social,10,185,4,3,1,1,1,0,0
V24663,2024-01-06,2024-01-09,tablet,tier_1,referral,3,90,2,2,2,0,0,2,0
V81928,2024-02-25,2024-03-01,desktop,tier_3,social,17,233,1,4,0,0,0,10,0
V81873,2024-01-17,2024-01-24,desktop,tier_1,organic,9,228,1,1,2,0,1,1,1
V60039,2024-05-18,2024-05-21,desktop,tier_1,organic,8,300,7,1,2,1,0,6,0
V58520,2024-01-20,2024-01-22,desktop,tier_1,organic,15,445,4,0,0,2,0,3,0
V80708,2024-05-21,2024-05-23,tablet,tier_1,organic,1,29,1,5,0,0,0,8,0
V44831,2024-01-07,2024-01-10,tablet,tier_1,organic,20,669,0,2,3,0,0,6,0
V75845,2024-01-10,2024-01-11,desktop,tier_1,social,3,77,2,5,5,0,0,5,0
V71733,2024-05-27,2024-05-27,desktop,tier_1,organic,7,171,0,1,0,0,0,0,0
V33028,2024-04-20,2024-04-24,desktop,tier_2,organic,10,301,1,0,2,0,0,1,0
V82840,2024-02-20,2024-02-21,desktop,tier_2,social,12,341,0,2,0,2,0,7,0
V65368,2024-06-02,2024-06-02,desktop,tier_1,referral,9,229,1,2,6,2,1,6,1
V14804,2024-01-04,2024-01-07,tablet,tier_2,organic,1,10,3,1,4,1,0,5,0
V66793,2024-01-26,2024-02-01,desktop,tier_3,organic,13,374,3,2,0,0,0,5,0
V39106,2024-02-25,2024-02-29,desktop,tier_2,referral,22,408,7,1,3,0,0,3,0
V31991,2024-05-09,2024-05-15,desktop,tier_2,organic,6,78,4,12,5,0,0,1,0
V55806,2024-05-26,2024-06-02,desktop,tier_1,social,18,338,1,2,0,0,0,0,0
V89011,2024-06-02,2024-06-03,desktop,tier_1,organic,8,222,1,1,10,0,0,1,0
V45511,2024-04-15,2024-04-15,desktop,tier_1,referral,10,154,6,8,1,1,0,2,1
V97612,2024-06-06,2024-06-08,desktop,tier_1,referral,10,279,1,1,3,1,0,8,0
V50859,2024-03-08,2024-03-09,mobile,tier_1,social,31,1004,5,7,1,1,0,3,0
V26622,2024-05-15,2024-05-17,desktop,tier_2,organic,11,373,0,1,1,0,0,6,0
V78623,2024-04-17,2024-04-18,desktop,tier_1,organic,17,569,4,2,1,0,0,4,0
V33591,2024-03-06,2024-03-09,desktop,tier_2,social,3,71,2,1,0,0,0,6,0
V77370,2024-01-26,2024-01-26,desktop,tier_1,organic,14,151,4,2,1,0,1,6,1
V75853,2024-06-05,2024-06-06,desktop,tier_2,referral,11,324,1,0,4,1,0,2,1
V39039,2024-01-04,2024-01-05,desktop,tier_1,social,12,304,6,0,0,0,0,0,0
V34927,2024-05-16,2024-05-30,desktop,tier_2,social,11,319,5,2,2,0,1,1,0
V49068,2024-02-26,2024-03-03,tablet,tier_1,social,9,226,1,1,0,3,0,3,0
V66199,2024-06-25,2024-06-29,tablet,tier_1,social,20,250,0,8,6,1,0,0,0
V73284,2024-05-27,2024-06-03,tablet,tier_3,paid_ad,10,254,2,1,0,0,0,2,0
V73666,2024-05-28,2024-06-03,desktop,tier_3,social,7,226,5,4,2,3,1,0,0
V36305,2024-02-23,2024-02-24,desktop,tier_2,social,9,221,0,5,0,2,0,0,0
V22168,2024-04-17,2024-04-17,desktop,tier_3,organic,24,718,10,1,5,0,1,6,0
V44694,2024-05-30,2024-06-03,desktop,tier_3,organic,9,282,2,3,0,0,0,1,0
V88537,2024-05-13,2024-05-16,desktop,tier_2,paid_ad,3,53,3,3,1,0,1,7,0
V18862,2024-06-05,2024-06-06,tablet,tier_1,social,4,99,1,4,0,1,0,6,1
V62922,2024-04-06,2024-04-07,desktop,tier_3,paid_ad,17,554,1,0,3,0,0,0,0
V12112,2024-04-14,2024-05-05,tablet,tier_3,referral,12,384,2,2,0,0,1,11,0
V23464,2024-05-21,2024-05-21,mobile,tier_1,paid_ad,9,139,1,5,0,5,1,6,0
V92422,2024-02-20,2024-02-20,desktop,tier_2,paid_ad,20,474,2,8,2,1,1,4,1
V86574,2024-06-01,2024-06-01,mobile,tier_2,organic,12,194,1,2,1,0,1,5,0
V22531,2024-05-12,2024-05-12,desktop,tier_1,paid_ad,8,118,9,2,1,0,1,6,0
V59701,2024-05-06,2024-05-27,desktop,tier_1,social,8,238,7,1,4,2,0,0,0
V44860,2024-02-12,2024-02-13,tablet,tier_1,social,19,362,8,5,0,1,0,3,0
V51928,2024-03-25,2024-03-27,tablet,tier_1,paid_ad,9,180,3,5,0,2,0,4,0
V16600,2024-06-27,2024-06-29,desktop,tier_1,paid_ad,8,84,2,3,0,0,0,2,1
V97199,2024-04-28,2024-05-05,desktop,tier_2,organic,12,185,1,0,1,1,0,3,0
V75263,2024-02-11,2024-03-03,desktop,tier_3,social,16,384,1,0,3,2,0,2,0
V69360,2024-05-05,2024-05-08,desktop,tier_1,organic,7,114,2,3,2,0,0,1,0
V29882,2024-02-11,2024-02-13,tablet,tier_2,organic,7,207,0,0,0,0,0,4,0
V40768,2024-05-26,2024-05-28,tablet,tier_2,social,8,298,2,0,0,0,1,3,0
V87133,2024-03-20,2024-03-24,tablet,tier_2,referral,9,266,2,2,0,0,0,13,0
V77351,2024-03-09,2024-03-14,mobile,tier_3,social,9,324,1,0,1,0,0,0,0
V25494,2024-05-31,2024-06-04,desktop,tier_2,paid_ad,10,170,3,3,3,1,0,1,0
V54269,2024-01-11,2024-01-21,desktop,tier_1,social,6,134,1,0,5,0,1,4,1
V49276,2024-04-28,2024-04-28,tablet,tier_1,organic,4,40,4,2,1,0,0,12,1
V99189,2024-01-23,2024-01-27,desktop,tier_2,social,8,205,0,1,5,0,0,6,1
V11989,2024-04-09,2024-04-30,desktop,tier_1,referral,12,387,1,0,0,0,1,7,0
V68693,2024-01-02,2024-01-04,desktop,tier_3,paid_ad,10,207,5,7,0,0,0,3,1
V78506,2024-06-06,2024-06-11,desktop,tier_3,organic,21,500,6,0,2,0,0,2,0
V60721,2024-03-07,2024-03-09,desktop,tier_1,organic,3,64,2,0,0,0,0,3,0
V82642,2024-05-13,2024-05-16,mobile,tier_1,organic,7,151,0,1,0,0,1,1,0
V36274,2024-03-03,2024-03-06,mobile,tier_3,paid_ad,12,198,5,1,4,0,0,3,0
V43964,2024-02-12,2024-02-12,desktop,tier_2,paid_ad,15,518,2,0,0,0,0,13,0
